room_type,lead_time,length_of_stay,num_guests,is_weekend,season,previous_cancellations,special_requests,price,is_cancelled
Single,71,5,3,0,low,0,1,7094.0,0
Deluxe,30,4,4,1,low,0,5,18062.0,1
Single,45,3,4,0,mid,0,3,5333.0,1
Single,65,5,3,1,low,1,3,7972.0,0
Double,22,4,1,0,high,1,1,12120.0,1
Double,68,8,1,0,mid,0,3,17369.0,0
Deluxe,16,13,2,1,mid,0,2,56267.0,0
Double,17,2,1,1,high,2,3,7359.0,0
Single,28,5,3,1,low,1,5,8041.0,1
Double,34,1,2,0,mid,0,1,2483.0,0
Double,3,14,4,1,high,0,4,60968.0,0
Deluxe,116,10,2,0,low,0,3,36891.0,0
Deluxe,37,4,2,1,low,2,2,17226.0,0
Single,97,6,3,0,high,1,5,14146.0,0
Deluxe,109,11,1,1,mid,1,0,46966.0,1
Deluxe,96,14,4,1,low,1,4,59838.0,1
Suite,100,9,3,0,low,2,2,57396.0,1
Deluxe,12,4,3,0,mid,0,4,17180.0,0
Suite,45,10,2,1,mid,0,0,81845.0,0
Single,90,10,4,1,mid,0,4,20079.0,0
Deluxe,69,10,4,1,low,5,0,43099.0,1
Single,0,1,1,0,low,0,2,1439.0,0
Single,68,10,3,1,mid,0,5,17577.0,0
Suite,97,1,4,0,high,2,3,11349.0,1
Double,100,13,2,1,mid,0,2,36898.0,0
Deluxe,46,13,3,1,mid,0,1,62358.0,0
Deluxe,28,8,4,1,high,1,0,56627.0,1
Deluxe,37,10,2,0,low,5,0,32834.0,1
Single,35,1,3,0,low,0,4,1492.0,0
Single,41,13,3,1,low,0,1,17672.0,0
Single,36,4,1,1,low,3,0,5474.0,1
Suite,55,4,1,0,high,1,2,34347.0,0
Single,4,10,3,1,low,1,2,15487.0,0
Deluxe,33,14,1,1,high,0,5,79755.0,0
Double,38,7,4,0,low,0,1,17752.0,1
Single,18,8,3,0,mid,0,1,12615.0,0
Double,106,8,3,0,low,0,0,17692.0,0
Single,81,5,2,0,low,2,1,6360.0,0
Single,110,9,2,0,low,1,3,12541.0,0
Single,67,14,2,0,mid,2,1,19799.0,1
Suite,13,6,3,0,mid,0,4,46746.0,0
Deluxe,109,11,2,0,high,0,4,51642.0,1
Suite,55,11,2,1,high,1,2,109334.0,1
Double,82,12,1,0,mid,0,1,26641.0,0
Single,46,11,3,0,high,0,4,22676.0,0
Deluxe,59,13,3,1,low,0,5,52232.0,0
Suite,59,11,3,0,low,0,5,68739.0,0
Deluxe,34,14,2,1,mid,0,5,62327.0,0
Single,67,11,1,1,mid,0,4,15481.0,1
Double,88,12,2,1,mid,2,4,31329.0,1
Suite,2,13,2,0,mid,0,5,94661.0,0
Deluxe,15,14,1,1,high,0,2,73189.0,0
Suite,101,9,4,1,low,0,5,69163.0,0
Deluxe,68,10,2,1,high,0,0,61365.0,1
Single,117,14,2,0,mid,0,4,18997.0,0
Suite,73,6,3,0,mid,0,2,46729.0,0
Suite,79,2,4,0,low,0,1,15006.0,1
Deluxe,108,13,2,0,low,0,4,42144.0,0
Suite,79,9,3,1,low,4,1,68089.0,1
Single,39,6,1,0,high,0,5,10288.0,0
Suite,63,11,3,1,mid,0,4,89737.0,1
Single,28,1,1,1,low,5,0,1532.0,1
Suite,40,7,1,1,high,1,5,68418.0,0
Single,82,4,3,1,mid,1,0,7376.0,1
Deluxe,18,5,1,1,high,0,4,29620.0,1
Suite,81,14,1,0,mid,2,4,85186.0,1
Single,70,8,1,0,mid,0,3,10862.0,0
Single,37,2,4,0,mid,1,3,4022.0,1
Suite,5,6,3,1,mid,1,4,53989.0,0
Single,85,4,2,0,mid,0,5,6002.0,1
Deluxe,99,13,4,0,low,4,4,44760.0,0
Suite,88,5,2,0,high,5,1,49982.0,1
Deluxe,50,5,4,0,mid,0,3,22705.0,0
Double,79,5,2,0,mid,0,1,14355.0,1
Double,50,3,1,0,mid,1,0,7507.0,1
Deluxe,43,11,1,0,mid,0,0,40709.0,0
Deluxe,39,9,2,1,low,0,2,35400.0,0
Deluxe,25,7,1,1,low,0,5,27171.0,0
Single,117,6,1,0,low,2,0,6397.0,1
Deluxe,80,10,2,0,low,4,0,31405.0,1
Deluxe,21,2,4,0,low,0,0,8779.0,1
Deluxe,104,14,1,0,high,1,1,70707.0,1
Single,18,8,1,0,low,2,3,8900.0,0
Deluxe,71,4,4,1,high,0,4,27161.0,0
Deluxe,20,8,1,1,high,0,0,46589.0,0
Single,43,12,4,1,low,0,4,19889.0,1
Suite,79,3,3,0,mid,2,5,24049.0,1
Deluxe,120,8,4,1,mid,0,0,42311.0,1
Double,120,9,3,1,high,0,2,33827.0,1
Deluxe,108,12,3,0,mid,0,4,48626.0,0
Deluxe,28,8,1,0,low,0,4,25010.0,0
Deluxe,11,11,3,1,low,0,1,43672.0,1
Double,109,11,3,1,high,1,0,40296.0,1
Suite,111,13,4,1,low,0,2,99903.0,0
Suite,33,6,1,0,high,1,5,56197.0,1
Single,2,10,1,1,low,1,5,14094.0,0
Deluxe,78,4,1,1,mid,2,2,17682.0,1
Single,9,12,4,0,mid,0,3,19371.0,0
Double,4,14,1,0,low,1,3,25252.0,0
Suite,113,5,4,0,low,1,2,36288.0,1
Single,59,8,2,0,low,0,3,10510.0,1
Double,13,12,2,1,high,0,1,47174.0,0
Single,79,1,4,0,mid,0,3,1958.0,1
Deluxe,44,10,3,0,low,1,3,35582.0,1
Double,64,12,3,0,mid,0,3,35373.0,0
Deluxe,108,13,4,1,low,3,5,59764.0,1
Suite,28,3,4,0,mid,2,4,24679.0,1
Deluxe,78,11,3,1,high,1,4,71767.0,0
Deluxe,100,12,2,0,high,5,4,56101.0,1
Single,51,1,4,1,high,1,3,2892.0,0
Single,117,10,3,1,low,0,1,16773.0,1
Suite,54,9,4,1,low,0,3,80023.0,0
Suite,55,14,4,1,high,2,5,163139.0,0
Deluxe,106,1,3,0,low,0,5,4010.0,1
Double,76,14,2,0,low,3,2,28799.0,0
Single,105,8,4,1,low,0,2,14866.0,1
Suite,95,4,4,0,high,0,1,43231.0,0
Suite,86,6,1,0,mid,1,0,45198.0,1
Single,29,11,3,0,high,2,1,22886.0,1
Deluxe,48,14,3,0,low,2,0,45227.0,1
Deluxe,104,5,3,0,low,0,2,18633.0,1
Double,74,14,4,1,low,0,0,35414.0,0
Suite,33,9,2,0,high,1,1,86277.0,0
Single,39,3,4,0,low,3,4,4264.0,0
Double,93,9,3,0,high,0,5,32646.0,0
Single,21,12,1,1,mid,1,5,19035.0,0
Deluxe,13,1,3,0,high,0,3,6728.0,0
Deluxe,92,2,1,1,high,1,3,12714.0,0
Suite,34,1,4,1,mid,0,5,10691.0,0
Deluxe,92,8,4,1,mid,5,3,41153.0,1
Single,64,1,4,1,low,0,0,1854.0,1
Double,120,14,3,1,high,1,5,48725.0,1
Single,63,2,2,1,high,1,3,4951.0,1
Deluxe,104,2,2,1,mid,0,3,10027.0,0
Deluxe,102,4,4,0,low,0,0,16748.0,1
Suite,25,11,1,1,high,0,2,99121.0,0
Double,120,13,4,1,high,1,2,53984.0,1
Double,90,4,2,1,mid,1,4,11896.0,1
Single,12,8,3,0,high,0,2,17102.0,1
Double,0,11,3,0,mid,0,2,32726.0,0
Double,32,12,1,0,low,3,4,22449.0,0
Suite,1,3,1,0,mid,0,0,22750.0,0
Suite,43,12,1,1,low,0,4,71289.0,0
Single,120,13,4,1,mid,3,0,25773.0,1
Double,57,11,1,0,mid,3,1,26160.0,1
Deluxe,2,8,3,1,low,0,2,36547.0,0
Double,59,6,1,0,low,0,1,13839.0,0
Single,26,13,4,0,mid,1,0,20463.0,1
Suite,103,13,4,1,high,0,2,161926.0,0
Deluxe,10,8,2,0,high,1,4,41327.0,1
Deluxe,93,11,1,1,low,0,1,40205.0,1
Double,53,6,2,1,high,0,1,24723.0,0
Suite,2,11,3,1,low,0,4,82065.0,1
Single,81,2,3,1,low,1,5,3346.0,1
Double,55,13,3,0,mid,1,3,36274.0,1
Suite,93,8,3,1,mid,0,3,66646.0,1
Suite,74,9,3,0,high,0,4,92589.0,0
Double,95,3,1,0,low,0,0,6352.0,1
Deluxe,55,8,1,1,low,1,5,29029.0,0
Single,0,1,4,0,mid,1,2,1869.0,0
Single,15,13,3,0,low,2,2,17621.0,1
Double,55,11,4,0,low,4,3,26102.0,1
Suite,48,7,3,0,low,0,5,47922.0,0
Deluxe,96,12,2,1,low,2,5,45622.0,1
Double,49,12,3,0,high,0,4,41947.0,1
Double,104,2,3,0,low,0,2,4972.0,0
Single,22,1,1,1,mid,0,0,1640.0,1
Double,46,4,2,0,mid,1,1,11292.0,0
Single,91,1,3,1,mid,1,5,1963.0,0
Single,15,9,1,0,mid,0,0,12195.0,1
Deluxe,38,8,1,0,mid,2,2,31683.0,1
Single,90,8,1,1,high,2,2,17540.0,1
Single,71,2,3,1,low,3,4,3328.0,1
Deluxe,94,13,1,0,high,0,2,63054.0,1
Double,62,14,2,0,low,5,4,28828.0,1
Double,103,9,1,1,mid,1,3,23664.0,1
Single,106,1,2,1,mid,1,5,1949.0,1
Single,117,6,1,1,low,0,1,7827.0,1
Double,14,11,4,0,low,2,4,26428.0,0
Deluxe,71,11,2,1,low,1,4,43479.0,1
Double,13,4,1,0,low,0,4,8501.0,0
Deluxe,27,12,3,0,mid,5,2,44002.0,1
Deluxe,36,14,4,0,low,0,1,51026.0,0
Double,78,8,4,0,high,1,3,29246.0,0
Double,52,6,4,1,high,0,5,29196.0,1
Double,104,8,2,0,low,0,1,16741.0,0
Single,36,1,2,1,low,0,3,1677.0,0
Deluxe,74,8,2,1,mid,0,1,34713.0,0
Deluxe,92,1,2,1,high,0,4,6838.0,0
Double,118,1,4,1,low,0,2,3031.0,0
Double,29,8,1,0,low,0,5,17995.0,0
Double,88,8,4,1,high,1,0,37916.0,1
Deluxe,10,14,4,0,mid,0,0,63777.0,0
Suite,65,8,4,0,low,0,5,60458.0,1
Single,50,14,3,0,high,0,2,29017.0,1
Double,115,12,4,1,high,0,0,51144.0,1
Single,93,5,1,0,mid,0,5,7123.0,0
Double,112,13,4,1,low,3,2,35234.0,1
Single,102,7,3,0,mid,0,5,9863.0,0
Double,49,9,4,1,low,0,2,25093.0,0
Double,88,2,1,1,mid,0,4,5757.0,0
Double,3,3,4,1,low,0,3,8840.0,0
Double,67,8,3,1,mid,1,2,22913.0,1
Suite,5,4,1,1,high,4,2,41850.0,0
Suite,87,9,3,1,high,0,1,96376.0,1
Single,116,2,1,0,high,0,4,4365.0,1
Double,82,4,1,0,low,1,3,8139.0,0
Suite,101,10,3,1,low,0,0,64780.0,1
Deluxe,28,9,4,0,mid,0,2,40645.0,0
Single,120,14,1,1,low,1,2,18658.0,0
Deluxe,66,13,2,1,low,1,5,48734.0,0
Single,81,12,2,1,high,0,2,25633.0,0
Single,93,1,3,0,low,2,3,1429.0,1
Deluxe,77,9,1,0,low,0,0,27748.0,1
Deluxe,38,4,3,1,mid,0,2,20249.0,0
Suite,73,4,2,0,high,1,1,37105.0,0
Double,79,3,4,1,mid,1,2,10446.0,1
Suite,103,7,2,0,low,1,5,39463.0,1
Double,58,2,2,0,mid,1,5,5600.0,0
Deluxe,60,8,1,0,high,1,1,42328.0,1
Single,60,3,4,0,low,2,3,4415.0,0
Single,13,8,4,1,mid,0,5,15344.0,0
Suite,10,9,2,1,mid,0,1,70464.0,1
Suite,2,3,2,0,mid,1,2,24411.0,0
Suite,80,2,4,1,low,0,3,17015.0,0
Double,50,12,2,0,high,1,0,39830.0,0
Single,104,11,1,1,low,0,2,14835.0,1
Suite,84,4,1,1,low,0,0,28612.0,1
Deluxe,17,13,3,1,low,1,1,52044.0,0
Single,12,4,1,1,mid,1,0,6257.0,0
Suite,44,13,1,1,low,0,4,71980.0,0
Suite,111,2,1,0,high,0,5,20241.0,1
Double,5,10,4,0,high,2,1,39054.0,0
Suite,22,1,4,1,low,5,0,8572.0,0
Suite,3,3,4,1,high,0,2,40508.0,0
Deluxe,50,6,2,1,high,0,0,38535.0,1
Deluxe,119,2,2,1,low,0,2,8542.0,0
Double,82,7,2,0,mid,0,3,17435.0,0
Suite,59,4,3,0,high,0,2,44777.0,0
Suite,17,2,1,1,high,2,3,20953.0,0
Suite,43,14,3,0,mid,0,3,94435.0,0
Deluxe,63,14,1,0,high,0,0,60211.0,1
Single,33,14,2,1,mid,0,4,22422.0,0
Double,85,3,2,0,low,0,4,7175.0,0
Double,118,6,3,1,low,0,0,15789.0,1
Suite,24,5,4,1,mid,0,2,44611.0,0
Deluxe,30,5,3,0,low,0,1,19201.0,0
Deluxe,15,6,2,1,low,1,2,23286.0,0
Single,87,8,3,1,low,0,4,13634.0,1
Suite,55,7,3,1,high,0,3,87406.0,0
Double,34,5,1,1,mid,2,5,12923.0,1
Single,26,14,4,0,low,0,3,19089.0,1
Suite,8,14,4,1,low,0,0,99441.0,0
Single,57,5,1,1,low,2,4,6630.0,1
Single,82,4,1,0,low,0,0,4933.0,1
Single,28,8,1,0,mid,0,2,11617.0,0
Double,0,6,3,0,low,2,5,15392.0,1
Single,57,14,1,0,high,0,5,24028.0,0
Suite,81,7,1,0,low,3,0,34832.0,1
Deluxe,41,1,3,1,low,0,5,4385.0,0
Double,30,2,1,1,high,0,5,7897.0,0
Single,18,2,1,1,low,0,5,2708.0,0
Double,90,6,1,1,low,0,4,14823.0,0
Single,104,5,3,0,low,0,0,6892.0,1
Suite,93,12,2,0,mid,0,0,81523.0,1
Double,62,13,2,1,low,0,3,29590.0,1
Double,87,2,3,1,high,0,0,8390.0,0
Single,48,14,1,1,mid,0,1,21473.0,0
Single,2,9,3,0,high,0,5,20755.0,0
Single,44,5,2,0,mid,1,5,7452.0,1
Single,85,6,3,1,high,0,1,13568.0,0
Deluxe,78,7,3,0,mid,1,3,32520.0,1
Suite,119,3,3,0,mid,0,3,23880.0,0
Suite,120,13,1,0,mid,0,1,84511.0,1
Double,29,1,1,1,mid,3,1,2964.0,0
Suite,1,1,3,0,low,3,2,8012.0,1
Deluxe,33,4,1,1,mid,0,3,17345.0,0
Single,106,3,2,0,low,0,4,3771.0,1
Single,98,1,3,1,mid,2,5,2077.0,0
Deluxe,11,6,4,0,low,0,0,24188.0,0
Double,19,6,3,0,low,0,3,13723.0,0
Single,68,2,4,0,low,0,3,3247.0,1
Suite,79,12,3,0,low,0,0,74849.0,0
Deluxe,118,13,2,1,low,1,5,49852.0,0
Deluxe,91,11,1,0,low,1,3,31939.0,1
Suite,25,8,3,1,mid,0,4,72871.0,0
Suite,4,14,4,1,mid,0,3,121553.0,0
Suite,76,5,2,0,high,0,2,51646.0,0
Double,67,6,1,0,high,1,1,20169.0,1
Suite,111,1,1,1,low,2,2,7077.0,1
Deluxe,69,10,3,1,mid,0,4,48288.0,0
Deluxe,60,2,3,1,mid,1,3,10940.0,1
Suite,36,10,1,1,low,0,3,65725.0,0
Single,10,11,1,1,mid,0,0,17596.0,1
Double,106,4,3,0,mid,0,0,11366.0,0
Single,99,9,2,1,mid,0,4,15975.0,0
Double,19,5,2,0,low,0,5,10726.0,0
Double,85,6,2,1,mid,2,2,19038.0,0
Suite,44,8,3,0,low,0,2,47033.0,0
Suite,52,4,3,0,high,0,5,42606.0,1
Double,102,12,1,1,high,2,1,40610.0,1
Double,101,6,1,1,low,1,3,13483.0,1
Deluxe,23,7,3,1,high,0,0,48123.0,0
Suite,37,12,3,1,high,0,1,127059.0,0
Suite,99,4,1,0,mid,2,2,30082.0,1
Single,110,7,1,0,low,0,4,7822.0,1
Single,9,14,3,1,high,0,1,31337.0,1
Deluxe,100,6,2,0,mid,0,2,23337.0,1
Double,59,2,1,0,low,0,1,4249.0,1
Single,71,4,3,1,mid,1,0,8158.0,1
Single,9,14,1,0,mid,2,4,18751.0,1
Double,82,11,1,0,low,0,4,22586.0,1
Double,82,12,3,1,high,4,3,46095.0,1
Deluxe,80,4,1,0,low,0,3,13626.0,0
Single,95,12,1,1,mid,1,0,18143.0,0
Deluxe,114,6,4,0,mid,0,3,28594.0,0
Deluxe,102,12,1,0,low,0,4,38325.0,0
Double,90,13,3,0,mid,0,2,30369.0,0
Single,118,3,4,1,mid,1,4,6915.0,1
Deluxe,81,14,4,1,mid,0,1,68970.0,0
Deluxe,81,9,4,1,mid,0,3,43435.0,0
Double,65,11,2,0,high,0,2,34835.0,0
Double,93,11,4,1,high,0,5,47890.0,1
Deluxe,8,3,1,0,low,0,1,9650.0,0
Double,61,11,2,1,low,0,1,23453.0,0
Double,51,3,1,1,mid,0,4,8493.0,0
Double,110,4,3,0,high,2,0,14642.0,0
Double,8,2,4,0,high,2,3,8556.0,0
Deluxe,77,3,4,0,low,0,0,11733.0,1
Double,22,14,4,1,high,0,3,65248.0,0
Double,106,5,1,1,low,0,1,12031.0,0
Deluxe,103,6,4,0,low,0,1,24268.0,1
Double,28,7,3,1,mid,2,2,22628.0,1
Single,105,10,2,1,low,0,1,13098.0,0
Suite,60,9,1,0,mid,2,0,56520.0,0
Single,117,8,1,1,mid,0,3,13978.0,1
Deluxe,88,12,4,0,high,4,3,70369.0,1
Double,4,7,2,0,high,1,3,23909.0,0
Single,24,11,3,0,low,1,5,14301.0,0
Single,48,13,4,0,mid,3,4,22837.0,0
Suite,25,10,2,0,mid,0,4,67955.0,0
Double,16,1,1,0,low,0,3,1992.0,0
Double,118,4,2,0,high,0,4,15966.0,0
Deluxe,105,9,1,1,mid,2,4,35469.0,0
Single,52,7,1,0,low,2,3,8349.0,1
Deluxe,26,4,4,1,high,0,3,28620.0,1
Double,21,5,2,0,mid,1,4,12505.0,0
Deluxe,110,2,3,0,low,0,5,7395.0,1
Single,40,4,3,1,low,0,2,6421.0,0
Suite,1,11,3,0,high,0,1,125250.0,1
Single,48,1,3,1,high,0,2,2444.0,0
Deluxe,54,12,1,1,low,0,0,44391.0,0
Deluxe,75,5,3,0,low,1,1,19961.0,1
Double,40,12,4,1,low,0,5,33187.0,1
Single,111,4,1,0,mid,0,0,5857.0,1
Double,77,12,1,1,low,0,5,26460.0,0
Suite,119,9,3,0,mid,0,3,72019.0,0
Suite,44,12,4,0,low,1,1,71919.0,1
Suite,78,1,2,1,mid,2,2,9010.0,0
Single,44,12,4,0,mid,0,5,19124.0,0
Deluxe,84,4,1,1,mid,2,0,18585.0,1
Single,90,6,3,1,low,1,3,9397.0,1
Deluxe,38,1,4,1,mid,2,1,5906.0,0
Double,113,14,2,0,mid,0,3,30340.0,1
Deluxe,103,9,3,1,mid,0,4,40443.0,0
Deluxe,108,14,1,0,low,1,5,41178.0,1
Suite,26,8,3,0,low,0,1,55037.0,0
Double,86,3,3,0,mid,0,3,8755.0,1
Double,12,5,4,0,low,0,2,12983.0,0
Deluxe,12,7,1,0,mid,0,3,27452.0,1
Single,117,3,2,0,low,0,0,3968.0,0
Single,18,14,3,1,low,2,5,21349.0,1
Deluxe,104,14,4,0,mid,0,1,58662.0,1
Suite,52,8,1,0,low,0,0,43573.0,0
Deluxe,36,9,3,0,low,4,4,32346.0,1
Suite,8,10,4,1,high,0,2,119284.0,0
Single,81,10,3,1,mid,0,0,18149.0,1
Double,87,1,2,0,high,2,4,3599.0,1
Deluxe,56,8,1,0,low,4,1,24401.0,1
Double,98,11,2,1,high,1,5,41207.0,0
Single,39,12,1,1,high,0,5,25064.0,0
Single,66,9,1,1,low,0,3,11473.0,1
Suite,34,13,2,0,mid,2,2,88292.0,0
Deluxe,70,9,1,0,mid,2,2,32302.0,0
Double,16,6,1,0,mid,0,3,14391.0,0
Double,57,7,3,0,low,2,5,15680.0,0
Single,66,10,1,1,high,1,3,22305.0,0
Suite,67,13,1,1,mid,0,0,96495.0,0
Single,54,4,3,0,high,0,1,8636.0,1
Suite,77,5,4,1,high,0,3,66381.0,0
Single,61,10,3,0,high,3,2,22922.0,0
Double,34,11,1,1,mid,0,2,27113.0,1
Double,26,6,1,0,mid,1,2,13631.0,0
Suite,78,10,3,1,high,0,3,118934.0,1
Single,113,1,3,1,mid,1,1,1870.0,1
Double,91,5,2,0,low,0,0,10588.0,1
Double,77,14,4,0,mid,3,1,35842.0,1
Double,111,9,4,1,low,0,4,26028.0,0
Single,108,13,3,1,high,1,3,29834.0,1
Suite,61,4,3,0,mid,1,4,31057.0,0
Double,13,5,4,1,mid,0,0,16472.0,0
Double,76,14,1,0,low,3,0,27369.0,1
Double,75,14,3,1,mid,0,0,38875.0,1
Suite,33,13,4,1,low,2,3,90234.0,1
Double,102,5,1,0,mid,0,3,11132.0,0
Double,105,12,1,0,mid,1,0,27626.0,1
Double,40,7,2,1,mid,3,2,21213.0,1
Double,57,12,2,1,low,2,0,29947.0,1
Single,23,12,4,0,mid,0,3,18612.0,0
Deluxe,21,7,2,1,mid,0,3,32312.0,0
Single,32,5,3,1,high,2,0,14540.0,1
Single,44,14,4,0,high,0,0,30122.0,0
Single,33,7,4,1,high,3,4,18465.0,0
Double,18,7,3,0,low,0,5,16203.0,0
Suite,54,10,4,0,low,0,5,68919.0,0
Deluxe,75,14,3,0,high,1,3,78253.0,1
Suite,39,2,1,0,high,0,3,18136.0,0
Double,64,14,3,0,low,0,4,29145.0,0
Suite,32,6,2,1,mid,0,5,48821.0,0
Single,85,1,2,0,mid,5,5,1561.0,0
Deluxe,78,5,3,1,low,0,2,20427.0,0
Suite,116,7,2,0,high,5,2,73226.0,1
Deluxe,6,10,1,1,high,0,0,55361.0,0
Suite,103,8,4,1,high,0,1,98503.0,0
Double,41,2,3,0,low,0,2,4803.0,0
Single,7,7,3,0,mid,0,4,11403.0,0
Suite,83,4,4,1,high,0,2,53422.0,1
Single,20,4,3,0,mid,0,3,6594.0,0
Suite,21,10,3,1,mid,0,5,89817.0,0
Deluxe,118,12,4,1,mid,1,2,62740.0,1
Suite,26,3,2,1,low,0,2,21519.0,0
Double,66,9,4,0,mid,0,4,24813.0,1
Suite,24,6,3,0,high,0,1,65873.0,1
Single,15,5,1,1,low,0,2,6981.0,1
Double,0,10,1,1,low,1,5,22942.0,1
Single,1,4,4,1,mid,2,2,9595.0,0
Suite,57,11,4,1,mid,2,1,95233.0,1
Deluxe,52,6,4,0,low,0,5,25075.0,1
Suite,4,2,1,0,low,0,3,10300.0,0
Suite,42,12,4,1,mid,2,4,104643.0,0
Double,33,12,4,0,low,3,1,29774.0,1
Single,69,8,4,1,mid,0,4,15918.0,1
Suite,120,11,2,0,mid,0,5,77082.0,0
Double,83,3,3,0,mid,1,0,8142.0,1
Single,111,5,2,0,mid,5,1,7911.0,1
Suite,23,5,1,1,mid,0,3,38647.0,1
Suite,26,11,3,1,mid,0,4,93571.0,0
Double,90,5,1,1,mid,2,0,15207.0,1
Suite,37,11,1,0,mid,1,3,73820.0,0
Single,102,5,1,0,mid,0,0,7485.0,0
Single,56,9,2,1,mid,0,5,16046.0,0
Double,24,3,1,1,mid,0,4,8068.0,1
Deluxe,102,8,4,0,mid,1,5,36033.0,0
Single,66,2,4,0,low,1,1,2891.0,0
Single,97,11,4,1,mid,0,4,19832.0,1
Deluxe,54,1,2,0,low,0,2,3509.0,1
Suite,15,14,1,1,high,1,0,132173.0,1
Deluxe,82,12,3,0,mid,0,2,46520.0,0
Suite,15,9,3,1,low,0,2,65592.0,0
Suite,80,13,1,1,mid,0,3,91383.0,0
Deluxe,50,12,4,1,low,0,5,48844.0,0
Deluxe,95,2,2,1,high,1,1,14292.0,1
Suite,105,11,4,0,high,0,3,108325.0,0
Double,49,6,1,0,high,1,1,20312.0,1
Single,106,12,2,1,mid,1,5,17654.0,1
Suite,13,13,2,0,high,0,2,115926.0,0
Double,12,14,1,1,mid,2,4,32921.0,0
Suite,120,7,3,1,high,0,1,80235.0,0
Double,69,3,4,0,low,2,1,8448.0,0
Suite,54,2,3,0,high,0,5,21328.0,0
Single,18,3,2,1,mid,5,1,5175.0,1
Deluxe,34,14,3,0,low,0,3,49209.0,1
Double,83,9,2,0,high,0,1,29644.0,1
Double,99,5,2,0,mid,0,2,13058.0,0
Double,110,7,4,1,high,0,4,30220.0,0
Suite,49,3,3,1,low,0,4,22326.0,1
Double,55,8,2,0,mid,0,2,19297.0,0
Suite,19,6,2,1,mid,0,3,51534.0,0
Double,10,12,4,1,low,0,0,31996.0,1
Single,52,1,3,0,high,1,1,2226.0,0
Suite,70,14,1,0,mid,0,4,85950.0,1
Single,12,1,4,0,low,0,3,1587.0,0
Double,49,6,3,0,mid,3,0,17004.0,1
Suite,77,5,2,0,low,1,5,30102.0,1
Suite,98,11,4,0,high,0,2,115558.0,0
Suite,113,10,4,1,high,0,1,125214.0,0
Double,41,3,4,1,mid,0,2,9952.0,0
Suite,47,7,2,1,mid,0,2,59741.0,0
Double,105,8,4,0,mid,2,3,23083.0,0
Deluxe,83,7,4,0,low,0,0,26214.0,0
Deluxe,33,1,4,1,high,4,0,7274.0,1
Single,82,3,3,0,low,1,5,4327.0,1
Double,19,8,2,1,mid,5,4,22466.0,1
Double,54,4,1,1,low,0,2,9839.0,1
Double,37,8,4,1,mid,1,5,26143.0,0
Double,120,3,3,0,high,1,4,11685.0,0
Deluxe,4,11,4,0,low,1,4,39967.0,1
Single,103,3,3,0,low,0,4,4343.0,0
Single,34,10,3,1,low,0,5,16496.0,0
Suite,4,12,1,0,low,0,5,63075.0,0
Double,79,6,2,1,mid,0,1,17209.0,0
Deluxe,82,2,3,1,high,3,4,13647.0,1
Deluxe,17,1,1,0,mid,1,0,3996.0,0
Deluxe,4,6,1,0,low,0,3,20746.0,0
Double,13,2,3,0,mid,0,0,5351.0,0
Double,49,13,1,0,high,0,1,38514.0,0
Suite,16,14,3,1,low,2,4,88392.0,1
Suite,85,14,2,1,low,3,2,88162.0,1
Double,9,13,2,0,high,0,0,42247.0,1
Deluxe,95,9,1,1,low,0,5,29817.0,1
Suite,105,5,2,0,high,4,5,47899.0,1
Single,86,7,3,0,high,1,1,15681.0,1
Suite,114,4,3,0,high,2,3,42811.0,1
Double,113,12,2,0,low,0,1,24926.0,0
Suite,5,7,1,1,low,0,4,42830.0,0
Deluxe,41,6,4,1,high,1,4,44529.0,0
Suite,91,10,4,1,mid,0,2,88111.0,0
Single,41,6,4,0,low,2,5,9333.0,0
Single,89,5,2,1,mid,1,4,7909.0,0
Suite,93,4,3,1,low,0,0,30351.0,1
Deluxe,120,1,1,1,mid,0,2,4623.0,1
Deluxe,39,1,4,1,high,1,4,8220.0,0
Single,42,6,1,0,mid,3,3,8587.0,0
Single,2,14,2,0,mid,0,0,21909.0,0
Suite,34,4,4,0,high,1,4,46319.0,0
Double,33,9,3,0,mid,0,2,25516.0,1
Deluxe,54,5,4,0,low,3,1,19850.0,1
Double,50,5,2,0,mid,1,4,12051.0,0
Double,103,3,1,0,low,0,5,5749.0,1
Single,93,8,1,0,low,1,3,9801.0,1
Suite,88,10,1,0,mid,1,4,64411.0,0
Suite,0,5,1,0,low,1,1,31013.0,0
Single,57,8,2,1,low,0,4,11436.0,0
Double,88,7,1,0,mid,1,5,16599.0,1
Deluxe,29,4,1,0,low,2,1,13330.0,1
Double,51,10,2,1,mid,0,5,28933.0,0
Deluxe,87,8,3,0,low,0,0,27717.0,0
Double,96,1,3,1,mid,2,2,3041.0,0
Single,103,7,1,0,high,1,0,12716.0,1
Double,52,6,4,0,low,0,2,14005.0,1
Deluxe,48,12,3,0,high,2,3,62207.0,1
Single,46,5,2,0,low,0,5,7128.0,0
Suite,80,14,2,0,low,2,0,69397.0,1
Single,50,9,4,1,low,0,5,15408.0,0
Single,48,2,2,0,low,0,5,2850.0,0
Deluxe,20,6,1,1,low,4,0,23387.0,1
Deluxe,57,13,2,0,high,1,5,67643.0,0
Double,28,4,1,1,high,0,5,16053.0,1
Double,63,10,1,1,high,3,0,38469.0,0
Single,107,11,2,1,high,3,0,24523.0,1
Deluxe,93,10,1,1,mid,2,4,42797.0,1
